flowStartMilliseconds,sourceIPAddress,destinationIPAddress,sourceTransportPort,destinationTransportPort,Binary_Label,Attack_Type_enc
1619932202757,103.94.129.236,133.52.249.19,47696,389,0,Normal
1619932202757,218.10.230.240,163.93.147.232,30377,23,0,Normal
1619932202757,103.94.129.236,133.52.253.91,47696,389,0,Normal
1619932202757,103.94.129.236,133.52.252.39,47696,389,0,Normal
1619932202757,103.94.129.236,133.52.252.175,47696,389,0,Normal
1619932202757,103.94.129.236,133.52.253.50,47696,389,0,Normal
1619932202757,103.94.129.236,133.52.252.49,47696,389,0,Normal
1619932202757,103.94.129.236,133.52.251.198,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.27,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.47,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.3,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.83,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.190,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.118,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.207,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.55,47696,389,0,Normal
1619932202758,207.117.133.17,133.227.21.253,34988,910,0,Normal
1619932202758,138.137.168.122,202.7.182.45,60428,381,0,Normal
1619932202758,103.94.129.236,133.52.250.155,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.62,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.113,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.152,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.162,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.203,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.182,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.18,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.174,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.250.123,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.223,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.224,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.124,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.159,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.218,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.140,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.106,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.253,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.134,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.46,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.193,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.85,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.39,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.239,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.41,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.201,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.49,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.116,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.182,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.253.109,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.252.154,47696,389,0,Normal
1619932202758,103.94.129.236,133.52.251.173,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.253.96,47696,389,0,Normal
1619932202759,5.202.15.244,133.52.43.127,31888,116,0,Normal
1619932202759,103.94.129.236,133.52.253.7,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.201,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.253.59,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.38,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.23,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.130,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.8,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.153,47696,389,0,Normal
1619932202759,46.106.23.181,133.52.84.19,42948,207,0,Normal
1619932202759,103.94.129.236,133.52.252.189,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.206,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.251.221,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.21,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.31,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.1,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.254,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.124,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.253.123,47696,389,0,Normal
1619932202759,103.94.129.236,133.52.252.236,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.41,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.247,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.238,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.253.115,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.223,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.205,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.145,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.194,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.229,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.203,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.250.236,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.249,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.245,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.151,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.53,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.217,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.253.204,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.199,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.253.62,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.208,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.47,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.251.249,47696,389,0,Normal
1619932202760,37.27.25.70,202.25.82.126,19874,22,0,Normal
1619932202760,103.94.129.236,133.52.251.226,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.252.68,47696,389,0,Normal
1619932202760,103.94.129.236,133.52.253.147,47696,389,0,Normal
1619932200192,202.143.243.236,95.4.33.53,3389,14885,0,Normal
1619932202760,103.94.129.236,133.52.251.230,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.197,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.148,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.115,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.24,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.119,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.241,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.171,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.253,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.252,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.183,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.76,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.213,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.28,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.251.236,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.59,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.219,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.173,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.13,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.199,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.161,47696,389,0,Normal
1619932202282,61.118.97.125,133.227.156.50,15720,22,0,Normal
1619932202761,103.94.129.236,133.52.253.26,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.11,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.251.154,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.65,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.3,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.186,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.83,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.155,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.23,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.12,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.151,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.202,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.99,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.238,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.253.209,47696,389,0,Normal
1619932202761,192.249.218.19,163.93.18.210,54962,5632,0,Normal
1619932202761,103.94.129.236,133.52.253.146,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.252.22,47696,389,0,Normal
1619932202761,103.94.129.236,133.52.254.76,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.132,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.139,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.45,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.75,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.75,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.55,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.133,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.116,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.114,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.17,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.94,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.142,47696,389,0,Normal
1619932202762,195.23.204.33,133.227.47.3,58011,8082,0,Normal
1619932202762,103.94.129.236,133.52.253.127,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.255,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.74,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.250.249,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.7,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.28,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.41,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.87,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.89,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.251.168,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.25,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.11,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.126,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.66,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.248,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.10,47696,389,0,Normal
1619932202762,146.72.239.203,202.134.226.181,1901,1900,0,Normal
1619932202762,103.94.129.236,133.52.253.5,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.69,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.254.77,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.35,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.250.129,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.200,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.122,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.230,47696,389,0,Normal
1619932202762,178.7.167.51,203.5.217.155,26632,23,0,Normal
1619932202762,103.94.129.236,133.52.252.12,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.10,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.159,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.216,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.128,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.131,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.4,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.178,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.94,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.253.72,47696,389,0,Normal
1619932202762,103.94.129.236,133.52.252.17,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.225,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.27,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.251,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.158,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.200,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.162,47696,389,0,Normal
1619932202763,213.18.164.171,163.93.119.195,39459,80,0,Normal
1619932202763,103.94.129.236,133.52.252.208,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.60,47696,389,0,Normal
1619932202630,203.5.176.67,210.193.59.43,36404,443,0,Normal
1619932202763,103.94.129.236,133.52.252.227,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.250,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.142,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.156,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.133,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.107,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.166,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.172,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.78,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.120,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.250,47696,389,0,Normal
1619932202763,80.136.214.56,163.93.54.150,13181,23,0,Normal
1619932202763,103.94.129.236,133.52.253.30,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.181,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.251.212,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.144,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.70,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.221,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.170,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.216,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.165,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.235,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.243,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.187,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.214,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.252.243,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.233,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.217,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.190,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.254.73,47696,389,0,Normal
1619932202763,103.94.129.236,133.52.253.220,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.213,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.100,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.101,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.153,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.160,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.251.185,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.64,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.232,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.51,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.199,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.215,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.54,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.82,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.251.160,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.250.201,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.154,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.254.84,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.138,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.143,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.63,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.152,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.201,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.251.50,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.129,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.85,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.254.78,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.253.51,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.210,47696,389,0,Normal
1619932202764,103.94.129.236,133.52.252.93,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.0,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.121,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.75,47696,389,0,Normal
1619932201349,157.228.103.113,202.25.82.131,36066,4894,0,Normal
1619932202765,103.94.129.236,133.52.253.19,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.239,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.16,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.68,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.137,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.183,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.170,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.96,47696,389,0,Normal
1619932200982,133.245.179.128,96.115.146.173,22,33194,0,Normal
1619932202765,103.94.129.236,133.52.253.46,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.89,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.61,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.251.195,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.66,47696,389,0,Normal
1619932202765,115.196.118.134,202.25.85.208,57497,445,0,Normal
1619932202765,103.94.129.236,133.52.252.157,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.246,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.9,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.124,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.112,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.174,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.221,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.34,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.251.255,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.110,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.242,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.252.57,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.253.230,47696,389,0,Normal
1619932202765,103.94.129.236,133.52.254.183,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.253.98,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.254.187,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.253.253,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.252.246,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.252.158,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.253.52,47696,389,0,Normal
1619932202766,103.94.129.236,133.52.253.163,47696,389,0,Normal
